runtime E0 E1
8.047 0.692004 0.692004
8.048 0.698323 0.698323
8.049 0.704725 0.704725
8.05 0.711209 0.711209
8.051 0.717777 0.717777
8.052 0.724427 0.724427
8.053 0.731161 0.731161
8.054 0.737978 0.737978
8.055 0.744878 0.744878
8.056 0.751863 0.751863
8.057 0.758932 0.758932
8.058 0.766084 0.766084
8.059 0.773322 0.773322
8.06 0.780643 0.780643
8.061 0.78805 0.78805
8.062 0.795541 0.795541
8.063 0.803118 0.803118
8.064 0.81078 0.81078
8.065 0.818528 0.818528
8.066 0.826362 0.826362
8.067 0.834282 0.834282
8.068 0.842288 0.842288
8.069 0.85038 0.85038
8.07 0.85856 0.85856
8.071 0.866826 0.866826
8.072 0.875179 0.875179
8.073 0.88362 0.88362
8.074 0.892149 0.892149
8.075 0.900765 0.900765
8.076 0.90947 0.90947
8.077 0.918263 0.918263
8.078 0.927145 0.927145
8.079 0.936115 0.936115
8.08 0.945175 0.945175
8.081 0.954324 0.954324
8.082 0.963562 0.963562
8.083 0.972891 0.972891
8.084 0.98231 0.98231
8.085 0.991819 0.991819
8.086 1.00142 1.00142
8.087 1.01111 1.01111
8.088 1.02089 1.02089
8.089 1.03077 1.03077
8.09 1.04073 1.04073
8.091 1.05079 1.05079
8.092 1.06094 1.06094
8.093 1.07118 1.07118
8.094 1.08152 1.08152
8.095 1.09194 1.09194
8.096 1.10247 1.10247
8.097 1.11308 1.11308
8.098 1.12379 1.12379
8.099 1.1346 1.1346
8.1 1.1455 1.1455
8.101 1.15649 1.15649
8.102 1.16758 1.16758
8.103 1.17877 1.17877
8.104 1.19005 1.19005
8.105 1.20143 1.20143
8.106 1.2129 1.2129
8.107 1.22447 1.22447
8.108 1.23614 1.23614
8.109 1.24791 1.24791
8.11 1.25977 1.25977
8.111 1.27173 1.27173
8.112 1.2838 1.2838
8.113 1.29596 1.29596
8.114 1.30822 1.30822
8.115 1.32058 1.32058
8.116 1.33304 1.33304
8.117 1.3456 1.3456
8.118 1.35826 1.35826
8.119 1.37102 1.37102
8.12 1.38388 1.38388
8.121 1.39685 1.39685
8.122 1.40992 1.40992
8.123 1.42309 1.42309
8.124 1.43636 1.43636
8.125 1.44974 1.44974
8.126 1.46322 1.46322
8.127 1.4768 1.4768
8.128 1.49049 1.49049
8.129 1.50429 1.50429
8.13 1.51819 1.51819
8.131 1.5322 1.5322
8.132 1.54631 1.54631
8.133 1.56053 1.56053
8.134 1.57485 1.57485
8.135 1.58929 1.58929
8.136 1.60383 1.60383
8.137 1.61848 1.61848
8.138 1.63324 1.63324
8.139 1.64811 1.64811
8.14 1.66309 1.66309
8.141 1.67817 1.67817
8.142 1.69337 1.69337
8.143 1.70868 1.70868
8.144 1.7241 1.7241
8.145 1.73964 1.73964
8.146 1.75528 1.75528
8.147 1.77104 1.77104
8.148 1.78691 1.78691
8.149 1.8029 1.8029
8.15 1.819 1.819
8.151 1.83521 1.83521
8.152 1.85154 1.85154
8.153 1.86799 1.86799
8.154 1.88455 1.88455
8.155 1.90123 1.90123
8.156 1.91803 1.91803
8.157 1.93494 1.93494
8.158 1.95197 1.95197
8.159 1.96912 1.96912
8.16 1.9864 1.9864
8.161 2.00379 2.00379
8.162 2.0213 2.0213
8.163 2.03893 2.03893
8.164 2.05668 2.05668
8.165 2.07456 2.07456
8.166 2.09255 2.09255
8.167 2.11067 2.11067
8.168 2.12892 2.12892
8.169 2.14729 2.14729
8.17 2.16578 2.16578
8.171 2.1844 2.1844
8.172 2.20314 2.20314
8.173 2.22201 2.22201
8.174 2.24101 2.24101
8.175 2.26013 2.26013
8.176 2.27939 2.27939
8.177 2.29877 2.29877
8.178 2.31828 2.31828
8.179 2.33792 2.33792
8.18 2.35769 2.35769
8.181 2.3776 2.3776
8.182 2.39763 2.39763
8.183 2.4178 2.4178
8.184 2.4381 2.4381
8.185 2.45853 2.45853
8.186 2.4791 2.4791
8.187 2.4998 2.4998
8.188 2.52064 2.52064
8.189 2.54162 2.54162
8.19 2.56273 2.56273
8.191 2.58398 2.58398
8.192 2.60537 2.60537
8.193 2.62689 2.62689
8.194 2.64856 2.64856
8.195 2.67036 2.67036
8.196 2.69231 2.69231
8.197 2.7144 2.7144
8.198 2.73663 2.73663
8.199 2.759 2.759
8.2 2.78152 2.78152
8.201 2.80418 2.80418
8.202 2.82699 2.82699
8.203 2.84994 2.84994
8.204 2.87304 2.87304
8.205 2.89629 2.89629
8.206 2.91968 2.91968
8.207 2.94323 2.94323
8.208 2.96692 2.96692
8.209 2.99076 2.99076
8.21 3.01475 3.01475
8.211 3.0389 3.0389
8.212 3.0632 3.0632
8.213 3.08765 3.08765
8.214 3.11225 3.11225
8.215 3.13701 3.13701
8.216 3.16193 3.16193
8.217 3.187 3.187
8.218 3.21223 3.21223
8.219 3.23761 3.23761
8.22 3.26316 3.26316
8.221 3.28886 3.28886
8.222 3.31473 3.31473
8.223 3.34075 3.34075
8.224 3.36694 3.36694
8.225 3.39329 3.39329
8.226 3.41981 3.41981
8.227 3.44648 3.44648
8.228 3.47333 3.47333
8.229 3.50034 3.50034
8.23 3.52752 3.52752
8.231 3.55486 3.55486
8.232 3.58238 3.58238
8.233 3.61006 3.61006
8.234 3.63791 3.63791
8.235 3.66594 3.66594
8.236 3.69414 3.69414
8.237 3.72251 3.72251
8.238 3.75105 3.75105
8.239 3.77977 3.77977
8.24 3.80867 3.80867
8.241 3.83774 3.83774
8.242 3.86699 3.86699
8.243 3.89642 3.89642
8.244 3.92603 3.92603
8.245 3.95582 3.95582
8.246 3.98579 3.98579
8.247 4.01595 4.01595
8.248 4.04628 4.04628
8.249 4.0768 4.0768
8.25 4.10751 4.10751
8.251 4.1384 4.1384
8.252 4.16948 4.16948
8.253 4.20075 4.20075
8.254 4.23221 4.23221
8.255 4.26386 4.26386
8.256 4.2957 4.2957
8.257 4.32773 4.32773
8.258 4.35995 4.35995
8.259 4.39237 4.39237
8.26 4.42499 4.42499
8.261 4.4578 4.4578
8.262 4.49081 4.49081
8.263 4.52401 4.52401
8.264 4.55742 4.55742
8.265 4.59102 4.59102
8.266 4.62483 4.62483
8.267 4.65884 4.65884
8.268 4.69305 4.69305
8.269 4.72747 4.72747
8.27 4.7621 4.7621
8.271 4.79693 4.79693
8.272 4.83197 4.83197
8.273 4.86722 4.86722
8.274 4.90267 4.90267
8.275 4.93834 4.93834
8.276 4.97423 4.97423
8.277 5.01032 5.01032
8.278 5.04663 5.04663
8.279 5.08316 5.08316
8.28 5.1199 5.1199
8.281 5.15686 5.15686
8.282 5.19404 5.19404
8.283 5.23143 5.23143
8.284 5.26905 5.26905
8.285 5.3069 5.3069
8.286 5.34496 5.34496
8.287 5.38325 5.38325
8.288 5.42177 5.42177
8.289 5.46051 5.46051
8.29 5.49949 5.49949
8.291 5.53869 5.53869
8.292 5.57812 5.57812
8.293 5.61778 5.61778
8.294 5.65768 5.65768
8.295 5.69781 5.69781
8.296 5.73817 5.73817
8.297 5.77877 5.77877
8.298 5.81961 5.81961
8.299 5.86069 5.86069
8.3 5.902 5.902
8.301 5.94356 5.94356
8.302 5.98536 5.98536
8.303 6.0274 6.0274
8.304 6.06969 6.06969
8.305 6.11222 6.11222
8.306 6.155 6.155
8.307 6.19803 6.19803
8.308 6.24131 6.24131
8.309 6.28484 6.28484
8.31 6.32862 6.32862
8.311 6.37265 6.37265
8.312 6.41694 6.41694
8.313 6.46148 6.46148
8.314 6.50628 6.50628
8.315 6.55133 6.55133
8.316 6.59665 6.59665
8.317 6.64222 6.64222
8.318 6.68806 6.68806
8.319 6.73415 6.73415
8.32 6.78052 6.78052
8.321 6.82714 6.82714
8.322 6.87403 6.87403
8.323 6.92119 6.92119
8.324 6.96862 6.96862
8.325 7.01631 7.01631
8.326 7.06428 7.06428
8.327 7.11252 7.11252
8.328 7.16103 7.16103
8.329 7.20981 7.20981
8.33 7.25887 7.25887
8.331 7.3082 7.3082
8.332 7.35782 7.35782
8.333 7.40771 7.40771
8.334 7.45788 7.45788
8.335 7.50833 7.50833
8.336 7.55906 7.55906
8.337 7.61007 7.61007
8.338 7.66137 7.66137
8.339 7.71295 7.71295
8.34 7.76481 7.76481
8.341 7.81697 7.81697
8.342 7.86941 7.86941
8.343 7.92214 7.92214
8.344 7.97516 7.97516
8.345 8.02847 8.02847
8.346 8.08207 8.08207
8.347 8.13596 8.13596
8.348 8.19015 8.19015
8.349 8.24463 8.24463
8.35 8.2994 8.2994
8.351 8.35447 8.35447
8.352 8.40984 8.40984
8.353 8.46551 8.46551
8.354 8.52147 8.52147
8.355 8.57773 8.57773
8.356 8.63429 8.63429
8.357 8.69115 8.69115
8.358 8.74832 8.74832
8.359 8.80578 8.80578
8.36 8.86355 8.86355
8.361 8.92161 8.92161
8.362 8.97999 8.97999
8.363 9.03866 9.03866
8.364 9.09764 9.09764
8.365 9.15693 9.15693
8.366 9.21652 9.21652
8.367 9.27642 9.27642
8.368 9.33662 9.33662
8.369 9.39713 9.39713
8.37 9.45794 9.45794
8.371 9.51906 9.51906
8.372 9.58049 9.58049
8.373 9.64222 9.64222
8.374 9.70427 9.70427
8.375 9.76662 9.76662
8.376 9.82927 9.82927
8.377 9.89223 9.89223
8.378 9.9555 9.9555
8.379 10.0191 10.0191
8.38 10.083 10.083
8.381 10.1472 10.1472
8.382 10.2116 10.2116
8.383 10.2764 10.2764
8.384 10.3415 10.3415
8.385 10.407 10.407
8.386 10.4727 10.4727
8.387 10.5387 10.5387
8.388 10.605 10.605
8.389 10.6716 10.6716
8.39 10.7385 10.7385
8.391 10.8058 10.8058
8.392 10.8733 10.8733
8.393 10.9411 10.9411
8.394 11.0092 11.0092
8.395 11.0776 11.0776
8.396 11.1463 11.1463
8.397 11.2153 11.2153
8.398 11.2845 11.2845
8.399 11.3541 11.3541
8.4 11.4239 11.4239
8.401 11.4941 11.4941
8.402 11.5645 11.5645
8.403 11.6352 11.6352
8.404 11.7061 11.7061
8.405 11.7774 11.7774
8.406 11.8489 11.8489
8.407 11.9207 11.9207
8.408 11.9927 11.9927
8.409 12.065 12.065
8.41 12.1376 12.1376
8.411 12.2104 12.2104
8.412 12.2835 12.2835
8.413 12.3569 12.3569
8.414 12.4304 12.4304
8.415 12.5043 12.5043
8.416 12.5783 12.5783
8.417 12.6526 12.6526
8.418 12.7271 12.7271
8.419 12.8019 12.8019
8.42 12.8768 12.8768
8.421 12.952 12.952
8.422 13.0274 13.0274
8.423 13.103 13.103
8.424 13.1787 13.1787
8.425 13.2547 13.2547
8.426 13.3309 13.3309
8.427 13.4072 13.4072
8.428 13.4837 13.4837
8.429 13.5604 13.5604
8.43 13.6372 13.6372
8.431 13.7142 13.7142
8.432 13.7913 13.7913
8.433 13.8686 13.8686
8.434 13.946 13.946
8.435 14.0235 14.0235
8.436 14.1011 14.1011
8.437 14.1788 14.1788
8.438 14.2567 14.2567
8.439 14.3346 14.3346
8.44 14.4125 14.4125
8.441 14.4905 14.4905
8.442 14.5686 14.5686
8.443 14.6467 14.6467
8.444 14.7249 14.7249
8.445 14.803 14.803
8.446 14.8812 14.8812
8.447 14.9594 14.9594
8.448 15.0375 15.0375
8.449 15.1156 15.1156
8.45 15.1937 15.1937
8.451 15.2717 15.2717
8.452 15.3496 15.3496
8.453 15.4274 15.4274
8.454 15.5051 15.5051
8.455 15.5827 15.5827
8.456 15.6601 15.6601
8.457 15.7374 15.7374
8.458 15.8146 15.8146
8.459 15.8915 15.8915
8.46 15.9682 15.9682
8.461 16.0447 16.0447
8.462 16.1209 16.1209
8.463 16.1969 16.1969
8.464 16.2726 16.2726
8.465 16.3479 16.3479
8.466 16.423 16.423
8.467 16.4976 16.4976
8.468 16.5719 16.5719
8.469 16.6458 16.6458
8.47 16.7193 16.7193
8.471 16.7923 16.7923
8.472 16.8649 16.8649
8.473 16.9369 16.9369
8.474 17.0084 17.0084
8.475 17.0794 17.0794
8.476 17.1497 17.1497
8.477 17.2195 17.2195
8.478 17.2886 17.2886
8.479 17.357 17.357
8.48 17.4247 17.4247
8.481 17.4917 17.4917
8.482 17.5579 17.5579
8.483 17.6233 17.6233
8.484 17.6878 17.6878
8.485 17.7515 17.7515
8.486 17.8143 17.8143
8.487 17.8761 17.8761
8.488 17.9369 17.9369
8.489 17.9967 17.9967
8.49 18.0554 18.0554
8.491 18.1131 18.1131
8.492 18.1696 18.1696
8.493 18.2249 18.2249
8.494 18.2789 18.2789
8.495 18.3317 18.3317
8.496 18.3832 18.3832
8.497 18.4333 18.4333
8.498 18.4819 18.4819
8.499 18.5291 18.5291
8.5 18.5748 18.5748
8.501 18.619 18.619
8.502 18.6615 18.6615
8.503 18.7024 18.7024
8.504 18.7415 18.7415
8.505 18.7789 18.7789
8.506 18.8145 18.8145
8.507 18.8482 18.8482
8.508 18.8799 18.8799
8.509 18.9097 18.9097
8.51 18.9374 18.9374
8.511 18.963 18.963
8.512 18.9864 18.9864
8.513 19.0077 19.0077
8.514 19.0266 19.0266
8.515 19.0431 19.0431
8.516 19.0573 19.0573
8.517 19.069 19.069
8.518 19.0781 19.0781
8.519 19.0847 19.0847
8.52 19.0886 19.0886
8.521 19.0897 19.0897
8.522 19.088 19.088
8.523 19.0835 19.0835
8.524 19.076 19.076
8.525 19.0655 19.0655
8.526 19.052 19.052
8.527 19.0353 19.0353
8.528 19.0154 19.0154
8.529 18.9922 18.9922
8.53 18.9657 18.9657
8.531 18.9358 18.9358
8.532 18.9024 18.9024
8.533 18.8654 18.8654
8.534 18.8248 18.8248
8.535 18.7805 18.7805
8.536 18.7325 18.7325
8.537 18.6807 18.6807
8.538 18.6249 18.6249
8.539 18.5653 18.5653
8.54 18.5016 18.5016
8.541 18.4338 18.4338
8.542 18.3619 18.3619
8.543 18.2858 18.2858
8.544 18.2054 18.2054
8.545 18.1207 18.1207
8.546 18.0317 18.0317
8.547 17.9382 17.9382
8.548 17.8403 17.8403
8.549 17.7379 17.7379
8.55 17.6309 17.6309
8.551 17.5193 17.5193
8.552 17.403 17.403
8.553 17.2821 17.2821
8.554 17.1564 17.1564
8.555 17.0261 17.0261
8.556 16.8909 16.8909
8.557 16.751 16.751
8.558 16.6062 16.6062
8.559 16.4567 16.4567
8.56 16.3023 16.3023
8.561 16.1432 16.1432
8.562 15.9792 15.9792
8.563 15.8104 15.8104
8.564 15.6368 15.6368
8.565 15.4584 15.4584
8.566 15.2753 15.2753
8.567 15.0875 15.0875
8.568 14.895 14.895
8.569 14.6979 14.6979
8.57 14.4962 14.4962
8.571 14.2901 14.2901
8.572 14.0795 14.0795
8.573 13.8646 13.8646
8.574 13.6454 13.6454
8.575 13.422 13.422
8.576 13.1946 13.1946
8.577 12.9633 12.9633
8.578 12.7281 12.7281
8.579 12.4892 12.4892
8.58 12.2468 12.2468
8.581 12.001 12.001
8.582 11.7519 11.7519
8.583 11.4998 11.4998
8.584 11.2448 11.2448
8.585 10.9871 10.9871
8.586 10.7269 10.7269
8.587 10.4644 10.4644
8.588 10.1999 10.1999
8.589 9.93347 9.93347
8.59 9.66547 9.66547
8.591 9.3961 9.3961
8.592 9.12564 9.12564
8.593 8.85434 8.85434
8.594 8.58248 8.58248
8.595 8.31035 8.31035
8.596 8.03822 8.03822
8.597 7.76641 7.76641
8.598 7.49522 7.49522
8.599 7.22497 7.22497
8.6 6.95596 6.95596
8.601 6.68854 6.68854
8.602 6.42302 6.42302
8.603 6.15976 6.15976
8.604 5.89908 5.89908
8.605 5.64134 5.64134
8.606 5.38688 5.38688
8.607 5.13605 5.13605
8.608 4.8892 4.8892
8.609 4.64669 4.64669
8.61 4.40887 4.40887
8.611 4.1761 4.1761
8.612 3.94871 3.94871
8.613 3.72706 3.72706
8.614 3.51149 3.51149
8.615 3.30234 3.30234
8.616 3.09996 3.09996
8.617 2.90465 2.90465
8.618 2.71675 2.71675
8.619 2.53657 2.53657
8.62 2.36441 2.36441
8.621 2.20057 2.20057
8.622 2.04533 2.04533
8.623 1.89896 1.89896
8.624 1.76172 1.76172
8.625 1.63386 1.63386
8.626 1.51561 1.51561
8.627 1.40718 1.40718
8.628 1.30879 1.30879
8.629 1.22061 1.22061
8.63 1.14281 1.14281
8.631 1.07555 1.07555
8.632 1.01895 1.01895
8.633 0.973141 0.973141
8.634 0.938208 0.938208
8.635 0.914232 0.914232
8.636 0.90127 0.90127
8.637 0.89936 0.89936
8.638 0.908521 0.908521
8.639 0.92875 0.92875
8.64 0.960026 0.960026
8.641 1.00231 1.00231
8.642 1.05554 1.05554
8.643 1.11963 1.11963
8.644 1.19448 1.19448
8.645 1.27999 1.27999
8.646 1.376 1.376
8.647 1.48236 1.48236
8.648 1.59891 1.59891
8.649 1.72544 1.72544
8.65 1.86176 1.86176
8.651 2.00764 2.00764
8.652 2.16284 2.16284
8.653 2.32711 2.32711
8.654 2.50019 2.50019
8.655 2.6818 2.6818
8.656 2.87164 2.87164
8.657 3.06942 3.06942
8.658 3.27483 3.27483
8.659 3.48755 3.48755
8.66 3.70724 3.70724
8.661 3.93357 3.93357
8.662 4.1662 4.1662
8.663 4.40478 4.40478
8.664 4.64896 4.64896
8.665 4.89838 4.89838
8.666 5.15269 5.15269
8.667 5.41152 5.41152
8.668 5.67451 5.67451
8.669 5.9413 5.9413
8.67 6.21153 6.21153
8.671 6.48484 6.48484
8.672 6.76088 6.76088
8.673 7.03929 7.03929
8.674 7.31971 7.31971
8.675 7.60182 7.60182
8.676 7.88526 7.88526
8.677 8.1697 8.1697
8.678 8.45482 8.45482
8.679 8.74028 8.74028
8.68 9.02579 9.02579
8.681 9.31103 9.31103
8.682 9.59571 9.59571
8.683 9.87954 9.87954
8.684 10.1622 10.1622
8.685 10.4435 10.4435
8.686 10.7231 10.7231
8.687 11.0008 11.0008
8.688 11.2764 11.2764
8.689 11.5495 11.5495
8.69 11.8201 11.8201
8.691 12.0878 12.0878
8.692 12.3525 12.3525
8.693 12.6139 12.6139
8.694 12.872 12.872
8.695 13.1265 13.1265
8.696 13.3772 13.3772
8.697 13.6241 13.6241
8.698 13.867 13.867
8.699 14.1057 14.1057
8.7 14.3401 14.3401
8.701 14.5701 14.5701
8.702 14.7956 14.7956
8.703 15.0166 15.0166
8.704 15.2329 15.2329
8.705 15.4444 15.4444
8.706 15.6511 15.6511
8.707 15.8529 15.8529
8.708 16.0498 16.0498
8.709 16.2418 16.2418
8.71 16.4287 16.4287
8.711 16.6106 16.6106
8.712 16.7874 16.7874
8.713 16.9591 16.9591
8.714 17.1258 17.1258
8.715 17.2874 17.2874
8.716 17.4438 17.4438
8.717 17.5952 17.5952
8.718 17.7415 17.7415
8.719 17.8828 17.8828
8.72 18.019 18.019
8.721 18.1502 18.1502
8.722 18.2764 18.2764
8.723 18.3977 18.3977
8.724 18.5142 18.5142
8.725 18.6257 18.6257
8.726 18.7324 18.7324
8.727 18.8344 18.8344
8.728 18.9316 18.9316
8.729 19.0242 19.0242
8.73 19.1122 19.1122
8.731 19.1957 19.1957
8.732 19.2746 19.2746
8.733 19.3492 19.3492
8.734 19.4193 19.4193
8.735 19.4852 19.4852
8.736 19.5469 19.5469
8.737 19.6044 19.6044
8.738 19.6579 19.6579
8.739 19.7073 19.7073
8.74 19.7527 19.7527
8.741 19.7944 19.7944
8.742 19.8322 19.8322
8.743 19.8662 19.8662
8.744 19.8967 19.8967
8.745 19.9235 19.9235
8.746 19.9469 19.9469
8.747 19.9668 19.9668
8.748 19.9833 19.9833
8.749 19.9966 19.9966
8.75 20.0067 20.0067
8.751 20.0136 20.0136
8.752 20.0174 20.0174
8.753 20.0183 20.0183
8.754 20.0162 20.0162
8.755 20.0113 20.0113
8.756 20.0036 20.0036
8.757 19.9932 19.9932
8.758 19.9801 19.9801
8.759 19.9645 19.9645
8.76 19.9464 19.9464
8.761 19.9258 19.9258
8.762 19.9028 19.9028
8.763 19.8776 19.8776
8.764 19.8501 19.8501
8.765 19.8204 19.8204
8.766 19.7886 19.7886
8.767 19.7547 19.7547
8.768 19.7188 19.7188
8.769 19.681 19.681
8.77 19.6413 19.6413
8.771 19.5998 19.5998
8.772 19.5565 19.5565
8.773 19.5115 19.5115
8.774 19.4649 19.4649
8.775 19.4166 19.4166
8.776 19.3668 19.3668
8.777 19.3155 19.3155
8.778 19.2627 19.2627
8.779 19.2086 19.2086
8.78 19.1531 19.1531
8.781 19.0962 19.0962
8.782 19.0382 19.0382
8.783 18.9789 18.9789
8.784 18.9184 18.9184
8.785 18.8568 18.8568
8.786 18.7941 18.7941
8.787 18.7304 18.7304
8.788 18.6657 18.6657
8.789 18.6 18.6
8.79 18.5334 18.5334
8.791 18.4659 18.4659
8.792 18.3976 18.3976
8.793 18.3285 18.3285
8.794 18.2585 18.2585
8.795 18.1879 18.1879
8.796 18.1165 18.1165
8.797 18.0444 18.0444
8.798 17.9717 17.9717
8.799 17.8984 17.8984
8.8 17.8245 17.8245
8.801 17.7501 17.7501
8.802 17.6751 17.6751
8.803 17.5996 17.5996
8.804 17.5237 17.5237
8.805 17.4473 17.4473
8.806 17.3705 17.3705
8.807 17.2933 17.2933
8.808 17.2157 17.2157
8.809 17.1378 17.1378
8.81 17.0595 17.0595
8.811 16.981 16.981
8.812 16.9022 16.9022
8.813 16.8231 16.8231
8.814 16.7438 16.7438
8.815 16.6643 16.6643
8.816 16.5846 16.5846
8.817 16.5047 16.5047
8.818 16.4246 16.4246
8.819 16.3444 16.3444
8.82 16.2641 16.2641
8.821 16.1837 16.1837
8.822 16.1032 16.1032
8.823 16.0226 16.0226
8.824 15.9419 15.9419
8.825 15.8612 15.8612
8.826 15.7805 15.7805
8.827 15.6998 15.6998
8.828 15.619 15.619
8.829 15.5383 15.5383
8.83 15.4576 15.4576
8.831 15.3769 15.3769
8.832 15.2963 15.2963
8.833 15.2157 15.2157
8.834 15.1352 15.1352
8.835 15.0548 15.0548
8.836 14.9745 14.9745
8.837 14.8942 14.8942
8.838 14.8141 14.8141
8.839 14.7341 14.7341
8.84 14.6543 14.6543
8.841 14.5745 14.5745
8.842 14.495 14.495
8.843 14.4155 14.4155
8.844 14.3363 14.3363
8.845 14.2572 14.2572
8.846 14.1783 14.1783
8.847 14.0995 14.0995
8.848 14.021 14.021
8.849 13.9427 13.9427
8.85 13.8645 13.8645
8.851 13.7866 13.7866
8.852 13.7089 13.7089
8.853 13.6314 13.6314
8.854 13.5542 13.5542
8.855 13.4771 13.4771
8.856 13.4003 13.4003
8.857 13.3238 13.3238
8.858 13.2475 13.2475
8.859 13.1714 13.1714
8.86 13.0956 13.0956
8.861 13.0201 13.0201
8.862 12.9448 12.9448
8.863 12.8698 12.8698
8.864 12.7951 12.7951
8.865 12.7207 12.7207
8.866 12.6465 12.6465
8.867 12.5726 12.5726
8.868 12.4989 12.4989
8.869 12.4256 12.4256
8.87 12.3526 12.3526
8.871 12.2798 12.2798
8.872 12.2074 12.2074
8.873 12.1352 12.1352
8.874 12.0633 12.0633
8.875 11.9917 11.9917
8.876 11.9205 11.9205
8.877 11.8495 11.8495
8.878 11.7788 11.7788
8.879 11.7085 11.7085
8.88 11.6384 11.6384
8.881 11.5687 11.5687
8.882 11.4993 11.4993
8.883 11.4302 11.4302
8.884 11.3613 11.3613
8.885 11.2929 11.2929
8.886 11.2247 11.2247
8.887 11.1568 11.1568
8.888 11.0893 11.0893
8.889 11.022 11.022
8.89 10.9551 10.9551
8.891 10.8885 10.8885
8.892 10.8222 10.8222
8.893 10.7563 10.7563
8.894 10.6906 10.6906
8.895 10.6253 10.6253
8.896 10.5603 10.5603
8.897 10.4956 10.4956
8.898 10.4312 10.4312
8.899 10.3672 10.3672
8.9 10.3034 10.3034
8.901 10.24 10.24
8.902 10.1769 10.1769
8.903 10.1141 10.1141
8.904 10.0517 10.0517
8.905 9.98951 9.98951
8.906 9.92768 9.92768
8.907 9.86616 9.86616
8.908 9.80497 9.80497
8.909 9.74408 9.74408
8.91 9.68352 9.68352
8.911 9.62326 9.62326
8.912 9.56332 9.56332
8.913 9.5037 9.5037
8.914 9.44438 9.44438
8.915 9.38538 9.38538
8.916 9.32669 9.32669
8.917 9.26831 9.26831
8.918 9.21024 9.21024
8.919 9.15248 9.15248
8.92 9.09502 9.09502
8.921 9.03787 9.03787
8.922 8.98103 8.98103
8.923 8.9245 8.9245
8.924 8.86826 8.86826
8.925 8.81234 8.81234
8.926 8.75671 8.75671
8.927 8.70138 8.70138
8.928 8.64636 8.64636
8.929 8.59163 8.59163
8.93 8.53721 8.53721
8.931 8.48308 8.48308
8.932 8.42924 8.42924
8.933 8.3757 8.3757
8.934 8.32246 8.32246
8.935 8.26951 8.26951
8.936 8.21685 8.21685
8.937 8.16448 8.16448
8.938 8.1124 8.1124
8.939 8.06061 8.06061
8.94 8.0091 8.0091
8.941 7.95788 7.95788
8.942 7.90695 7.90695
8.943 7.8563 7.8563
8.944 7.80593 7.80593
8.945 7.75584 7.75584
8.946 7.70603 7.70603
8.947 7.65651 7.65651
8.948 7.60725 7.60725
8.949 7.55828 7.55828
8.95 7.50958 7.50958
8.951 7.46115 7.46115
8.952 7.413 7.413
8.953 7.36511 7.36511
8.954 7.3175 7.3175
8.955 7.27016 7.27016
8.956 7.22308 7.22308
8.957 7.17627 7.17627
8.958 7.12972 7.12972
8.959 7.08344 7.08344
8.96 7.03742 7.03742
8.961 6.99166 6.99166
8.962 6.94616 6.94616
8.963 6.90092 6.90092
8.964 6.85593 6.85593
8.965 6.81121 6.81121
8.966 6.76673 6.76673
8.967 6.72251 6.72251
8.968 6.67854 6.67854
8.969 6.63483 6.63483
8.97 6.59136 6.59136
8.971 6.54814 6.54814
8.972 6.50517 6.50517
8.973 6.46244 6.46244
8.974 6.41996 6.41996
8.975 6.37772 6.37772
8.976 6.33572 6.33572
8.977 6.29397 6.29397
8.978 6.25245 6.25245
8.979 6.21117 6.21117
8.98 6.17013 6.17013
8.981 6.12932 6.12932
8.982 6.08875 6.08875
8.983 6.04841 6.04841
8.984 6.00831 6.00831
8.985 5.96843 5.96843
8.986 5.92878 5.92878
8.987 5.88937 5.88937
8.988 5.85018 5.85018
8.989 5.81121 5.81121
8.99 5.77247 5.77247
8.991 5.73395 5.73395
8.992 5.69566 5.69566
8.993 5.65758 5.65758
8.994 5.61973 5.61973
8.995 5.58209 5.58209
8.996 5.54468 5.54468
8.997 5.50748 5.50748
8.998 5.47049 5.47049
8.999 5.43372 5.43372
9 5.39716 5.39716
9.001 5.36081 5.36081
9.002 5.32467 5.32467
9.003 5.28874 5.28874
9.004 5.25302 5.25302
9.005 5.21751 5.21751
9.006 5.1822 5.1822
9.007 5.1471 5.1471
9.008 5.1122 5.1122
9.009 5.0775 5.0775
9.01 5.04301 5.04301
9.011 5.00871 5.00871
9.012 4.97462 4.97462
9.013 4.94072 4.94072
9.014 4.90702 4.90702
9.015 4.87351 4.87351
9.016 4.8402 4.8402
9.017 4.80709 4.80709
9.018 4.77416 4.77416
9.019 4.74143 4.74143
9.02 4.70889 4.70889
9.021 4.67654 4.67654
9.022 4.64437 4.64437
9.023 4.6124 4.6124
9.024 4.58061 4.58061
9.025 4.549 4.549
9.026 4.51758 4.51758
9.027 4.48635 4.48635
9.028 4.45529 4.45529
9.029 4.42442 4.42442
9.03 4.39373 4.39373
9.031 4.36322 4.36322
9.032 4.33288 4.33288
9.033 4.30272 4.30272
9.034 4.27274 4.27274
9.035 4.24294 4.24294
9.036 4.21331 4.21331
9.037 4.18385 4.18385
9.038 4.15456 4.15456
9.039 4.12545 4.12545
9.04 4.09651 4.09651
9.041 4.06773 4.06773
9.042 4.03913 4.03913
9.043 4.01069 4.01069
9.044 3.98242 3.98242
9.045 3.95432 3.95432
9.046 3.92638 3.92638
9.047 3.89861 3.89861
9.048 3.871 3.871
9.049 3.84355 3.84355
9.05 3.81626 3.81626
9.051 3.78914 3.78914
