runtime x0 y0 x1 y1
25.878 9.986202 6.839563 10.013798 13.160437
25.879 9.985996 6.839141 10.014004 13.160859
25.88 9.985790 6.838719 10.014210 13.161281
25.881 9.985585 6.838298 10.014415 13.161702
25.882 9.985379 6.837877 10.014621 13.162123
25.883 9.985173 6.837456 10.014827 13.162544
25.884 9.984967 6.837035 10.015033 13.162965
25.885 9.984762 6.836615 10.015238 13.163385
25.886 9.984556 6.836194 10.015444 13.163806
25.887 9.984350 6.835774 10.015650 13.164226
25.888 9.984145 6.835355 10.015855 13.164645
25.889 9.983939 6.834935 10.016061 13.165065
25.89 9.983733 6.834516 10.016267 13.165484
25.891 9.983527 6.834097 10.016473 13.165903
25.892 9.983322 6.833679 10.016678 13.166321
25.893 9.983116 6.833260 10.016884 13.166740
25.894 9.982910 6.832842 10.017090 13.167158
25.895 9.982705 6.832424 10.017295 13.167576
25.896 9.982499 6.832006 10.017501 13.167994
25.897 9.982293 6.831589 10.017707 13.168411
25.898 9.982088 6.831172 10.017912 13.168828
25.899 9.981882 6.830755 10.018118 13.169245
25.9 9.981676 6.830338 10.018324 13.169662
25.901 9.981471 6.829922 10.018529 13.170078
25.902 9.981265 6.829506 10.018735 13.170494
25.903 9.981059 6.829090 10.018941 13.170910
25.904 9.980854 6.828674 10.019146 13.171326
25.905 9.980648 6.828259 10.019352 13.171741
25.906 9.980442 6.827843 10.019558 13.172157
25.907 9.980237 6.827429 10.019763 13.172571
25.908 9.980031 6.827014 10.019969 13.172986
25.909 9.979825 6.826599 10.020175 13.173401
25.91 9.979620 6.826185 10.020380 13.173815
25.911 9.979414 6.825771 10.020586 13.174229
25.912 9.979208 6.825358 10.020792 13.174642
25.913 9.979003 6.824944 10.020997 13.175056
25.914 9.978797 6.824531 10.021203 13.175469
25.915 9.978591 6.824118 10.021409 13.175882
25.916 9.978386 6.823705 10.021614 13.176295
25.917 9.978180 6.823293 10.021820 13.176707
25.918 9.977974 6.822881 10.022026 13.177119
25.919 9.977769 6.822469 10.022231 13.177531
25.92 9.977563 6.822057 10.022437 13.177943
25.921 9.977357 6.821645 10.022643 13.178355
25.922 9.977152 6.821234 10.022848 13.178766
25.923 9.976946 6.820823 10.023054 13.179177
25.924 9.976740 6.820413 10.023260 13.179587
25.925 9.976535 6.820002 10.023465 13.179998
25.926 9.976329 6.819592 10.023671 13.180408
25.927 9.976123 6.819182 10.023877 13.180818
25.928 9.975918 6.818772 10.024082 13.181228
25.929 9.975712 6.818363 10.024288 13.181637
25.93 9.975506 6.817953 10.024494 13.182047
25.931 9.975301 6.817544 10.024699 13.182456
25.932 9.975095 6.817135 10.024905 13.182865
25.933 9.974890 6.816727 10.025110 13.183273
25.934 9.974684 6.816319 10.025316 13.183681
25.935 9.974478 6.815911 10.025522 13.184089
25.936 9.974273 6.815503 10.025727 13.184497
25.937 9.974067 6.815095 10.025933 13.184905
25.938 9.973861 6.814688 10.026139 13.185312
25.939 9.973656 6.814281 10.026344 13.185719
25.94 9.973450 6.813874 10.026550 13.186126
25.941 9.973245 6.813467 10.026755 13.186533
25.942 9.973039 6.813061 10.026961 13.186939
25.943 9.972833 6.812655 10.027167 13.187345
25.944 9.972628 6.812249 10.027372 13.187751
25.945 9.972422 6.811843 10.027578 13.188157
25.946 9.972217 6.811438 10.027783 13.188562
25.947 9.972011 6.811033 10.027989 13.188967
25.948 9.971805 6.810628 10.028195 13.189372
25.949 9.971600 6.810223 10.028400 13.189777
25.95 9.971394 6.809818 10.028606 13.190182
25.951 9.971189 6.809414 10.028811 13.190586
25.952 9.970983 6.809010 10.029017 13.190990
25.953 9.970777 6.808607 10.029223 13.191393
25.954 9.970572 6.808203 10.029428 13.191797
25.955 9.970366 6.807800 10.029634 13.192200
25.956 9.970161 6.807397 10.029839 13.192603
25.957 9.969955 6.806994 10.030045 13.193006
25.958 9.969749 6.806591 10.030251 13.193409
25.959 9.969544 6.806189 10.030456 13.193811
25.96 9.969338 6.805787 10.030662 13.194213
25.961 9.969133 6.805385 10.030867 13.194615
25.962 9.968927 6.804984 10.031073 13.195016
25.963 9.968722 6.804582 10.031278 13.195418
25.964 9.968516 6.804181 10.031484 13.195819
25.965 9.968311 6.803780 10.031689 13.196220
25.966 9.968105 6.803379 10.031895 13.196621
25.967 9.967899 6.802979 10.032101 13.197021
25.968 9.967694 6.802579 10.032306 13.197421
25.969 9.967488 6.802179 10.032512 13.197821
25.97 9.967283 6.801779 10.032717 13.198221
25.971 9.967077 6.801380 10.032923 13.198620
25.972 9.966872 6.800980 10.033128 13.199020
25.973 9.966666 6.800581 10.033334 13.199419
25.974 9.966461 6.800183 10.033539 13.199817
25.975 9.966255 6.799784 10.033745 13.200216
25.976 9.966049 6.799386 10.033951 13.200614
25.977 9.965844 6.798988 10.034156 13.201012
25.978 9.965638 6.798590 10.034362 13.201410
25.979 9.965433 6.798192 10.034567 13.201808
25.98 9.965227 6.797795 10.034773 13.202205
25.981 9.965022 6.797398 10.034978 13.202602
25.982 9.964816 6.797001 10.035184 13.202999
25.983 9.964611 6.796604 10.035389 13.203396
25.984 9.964405 6.796208 10.035595 13.203792
25.985 9.964200 6.795811 10.035800 13.204189
25.986 9.963994 6.795415 10.036006 13.204585
25.987 9.963789 6.795020 10.036211 13.204980
25.988 9.963583 6.794624 10.036417 13.205376
25.989 9.963378 6.794229 10.036622 13.205771
25.99 9.963172 6.793834 10.036828 13.206166
25.991 9.962967 6.793439 10.037033 13.206561
25.992 9.962761 6.793044 10.037239 13.206956
25.993 9.962556 6.792650 10.037444 13.207350
25.994 9.962350 6.792256 10.037650 13.207744
25.995 9.962145 6.791862 10.037855 13.208138
25.996 9.961939 6.791468 10.038061 13.208532
25.997 9.961734 6.791075 10.038266 13.208925
25.998 9.961528 6.790682 10.038472 13.209318
25.999 9.961323 6.790289 10.038677 13.209711
26 9.961117 6.789896 10.038883 13.210104
26.001 9.960912 6.789503 10.039088 13.210497
26.002 9.960706 6.789111 10.039294 13.210889
26.003 9.960501 6.788719 10.039499 13.211281
26.004 9.960296 6.788327 10.039704 13.211673
26.005 9.960090 6.787935 10.039910 13.212065
26.006 9.959885 6.787544 10.040115 13.212456
26.007 9.959679 6.787153 10.040321 13.212847
26.008 9.959474 6.786762 10.040526 13.213238
26.009 9.959268 6.786371 10.040732 13.213629
26.01 9.959063 6.785981 10.040937 13.214019
26.011 9.958857 6.785590 10.041143 13.214410
26.012 9.958652 6.785200 10.041348 13.214800
26.013 9.958446 6.784810 10.041554 13.215190
26.014 9.958241 6.784421 10.041759 13.215579
26.015 9.958036 6.784032 10.041964 13.215968
26.016 9.957830 6.783642 10.042170 13.216358
26.017 9.957625 6.783253 10.042375 13.216747
26.018 9.957419 6.782865 10.042581 13.217135
26.019 9.957214 6.782476 10.042786 13.217524
26.02 9.957008 6.782088 10.042992 13.217912
26.021 9.956803 6.781700 10.043197 13.218300
26.022 9.956598 6.781312 10.043402 13.218688
26.023 9.956392 6.780925 10.043608 13.219075
26.024 9.956187 6.780537 10.043813 13.219463
26.025 9.955981 6.780150 10.044019 13.219850
26.026 9.955776 6.779763 10.044224 13.220237
26.027 9.955571 6.779377 10.044429 13.220623
26.028 9.955365 6.778990 10.044635 13.221010
26.029 9.955160 6.778604 10.044840 13.221396
26.03 9.954954 6.778218 10.045046 13.221782
26.031 9.954749 6.777832 10.045251 13.222168
26.032 9.954544 6.777447 10.045456 13.222553
26.033 9.954338 6.777061 10.045662 13.222939
26.034 9.954133 6.776676 10.045867 13.223324
26.035 9.953928 6.776292 10.046072 13.223708
26.036 9.953722 6.775907 10.046278 13.224093
26.037 9.953517 6.775522 10.046483 13.224478
26.038 9.953312 6.775138 10.046688 13.224862
26.039 9.953106 6.774754 10.046894 13.225246
26.04 9.952901 6.774370 10.047099 13.225630
26.041 9.952695 6.773987 10.047305 13.226013
26.042 9.952490 6.773604 10.047510 13.226396
26.043 9.952285 6.773220 10.047715 13.226780
26.044 9.952079 6.772838 10.047921 13.227162
26.045 9.951874 6.772455 10.048126 13.227545
26.046 9.951669 6.772072 10.048331 13.227928
26.047 9.951463 6.771690 10.048537 13.228310
26.048 9.951258 6.771308 10.048742 13.228692
26.049 9.951053 6.770926 10.048947 13.229074
26.05 9.950847 6.770545 10.049153 13.229455
26.051 9.950642 6.770164 10.049358 13.229836
26.052 9.950437 6.769782 10.049563 13.230218
26.053 9.950231 6.769401 10.049769 13.230599
26.054 9.950026 6.769021 10.049974 13.230979
26.055 9.949821 6.768640 10.050179 13.231360
26.056 9.949616 6.768260 10.050384 13.231740
26.057 9.949410 6.767880 10.050590 13.232120
26.058 9.949205 6.767500 10.050795 13.232500
26.059 9.949000 6.767121 10.051000 13.232879
26.06 9.948794 6.766741 10.051206 13.233259
26.061 9.948589 6.766362 10.051411 13.233638
26.062 9.948384 6.765983 10.051616 13.234017
26.063 9.948179 6.765604 10.051821 13.234396
26.064 9.947973 6.765226 10.052027 13.234774
26.065 9.947768 6.764848 10.052232 13.235152
26.066 9.947563 6.764470 10.052437 13.235530
26.067 9.947357 6.764092 10.052643 13.235908
26.068 9.947152 6.763714 10.052848 13.236286
26.069 9.946947 6.763337 10.053053 13.236663
26.07 9.946742 6.762959 10.053258 13.237041
26.071 9.946536 6.762582 10.053464 13.237418
26.072 9.946331 6.762206 10.053669 13.237794
26.073 9.946126 6.761829 10.053874 13.238171
26.074 9.945921 6.761453 10.054079 13.238547
26.075 9.945716 6.761077 10.054284 13.238923
26.076 9.945510 6.760701 10.054490 13.239299
26.077 9.945305 6.760325 10.054695 13.239675
26.078 9.945100 6.759949 10.054900 13.240051
26.079 9.944895 6.759574 10.055105 13.240426
26.08 9.944689 6.759199 10.055311 13.240801
26.081 9.944484 6.758824 10.055516 13.241176
26.082 9.944279 6.758450 10.055721 13.241550
26.083 9.944074 6.758075 10.055926 13.241925
26.084 9.943869 6.757701 10.056131 13.242299
26.085 9.943663 6.757327 10.056337 13.242673
26.086 9.943458 6.756953 10.056542 13.243047
26.087 9.943253 6.756580 10.056747 13.243420
26.088 9.943048 6.756206 10.056952 13.243794
26.089 9.942843 6.755833 10.057157 13.244167
26.09 9.942637 6.755460 10.057363 13.244540
26.091 9.942432 6.755087 10.057568 13.244913
26.092 9.942227 6.754715 10.057773 13.245285
26.093 9.942022 6.754343 10.057978 13.245657
26.094 9.941817 6.753971 10.058183 13.246029
26.095 9.941612 6.753599 10.058388 13.246401
26.096 9.941406 6.753227 10.058594 13.246773
26.097 9.941201 6.752856 10.058799 13.247144
26.098 9.940996 6.752484 10.059004 13.247516
26.099 9.940791 6.752113 10.059209 13.247887
26.1 9.940586 6.751742 10.059414 13.248258
26.101 9.940381 6.751372 10.059619 13.248628
26.102 9.940176 6.751001 10.059824 13.248999
26.103 9.939970 6.750631 10.060030 13.249369
26.104 9.939765 6.750261 10.060235 13.249739
26.105 9.939560 6.749892 10.060440 13.250108
26.106 9.939355 6.749522 10.060645 13.250478
26.107 9.939150 6.749153 10.060850 13.250847
26.108 9.938945 6.748784 10.061055 13.251216
26.109 9.938740 6.748415 10.061260 13.251585
26.11 9.938535 6.748046 10.061465 13.251954
26.111 9.938329 6.747677 10.061671 13.252323
26.112 9.938124 6.747309 10.061876 13.252691
26.113 9.937919 6.746941 10.062081 13.253059
26.114 9.937714 6.746573 10.062286 13.253427
26.115 9.937509 6.746205 10.062491 13.253795
26.116 9.937304 6.745838 10.062696 13.254162
26.117 9.937099 6.745471 10.062901 13.254529
26.118 9.936894 6.745104 10.063106 13.254896
26.119 9.936689 6.744737 10.063311 13.255263
26.12 9.936484 6.744370 10.063516 13.255630
26.121 9.936279 6.744004 10.063721 13.255996
26.122 9.936074 6.743638 10.063926 13.256362
26.123 9.935869 6.743272 10.064131 13.256728
26.124 9.935664 6.742906 10.064336 13.257094
26.125 9.935459 6.742540 10.064541 13.257460
26.126 9.935253 6.742175 10.064747 13.257825
26.127 9.935048 6.741810 10.064952 13.258190
26.128 9.934843 6.741445 10.065157 13.258555
26.129 9.934638 6.741080 10.065362 13.258920
26.13 9.934433 6.740715 10.065567 13.259285
26.131 9.934228 6.740351 10.065772 13.259649
26.132 9.934023 6.739987 10.065977 13.260013
26.133 9.933818 6.739623 10.066182 13.260377
26.134 9.933613 6.739259 10.066387 13.260741
26.135 9.933408 6.738895 10.066592 13.261105
26.136 9.933203 6.738532 10.066797 13.261468
26.137 9.932998 6.738169 10.067002 13.261831
26.138 9.932793 6.737806 10.067207 13.262194
26.139 9.932588 6.737443 10.067412 13.262557
26.14 9.932383 6.737081 10.067617 13.262919
26.141 9.932178 6.736719 10.067822 13.263281
26.142 9.931973 6.736356 10.068027 13.263644
26.143 9.931768 6.735995 10.068232 13.264005
26.144 9.931563 6.735633 10.068437 13.264367
26.145 9.931359 6.735271 10.068641 13.264729
26.146 9.931154 6.734910 10.068846 13.265090
26.147 9.930949 6.734549 10.069051 13.265451
26.148 9.930744 6.734188 10.069256 13.265812
26.149 9.930539 6.733827 10.069461 13.266173
26.15 9.930334 6.733467 10.069666 13.266533
26.151 9.930129 6.733107 10.069871 13.266893
26.152 9.929924 6.732747 10.070076 13.267253
26.153 9.929719 6.732387 10.070281 13.267613
26.154 9.929514 6.732027 10.070486 13.267973
26.155 9.929309 6.731668 10.070691 13.268332
26.156 9.929104 6.731308 10.070896 13.268692
26.157 9.928899 6.730949 10.071101 13.269051
26.158 9.928694 6.730590 10.071306 13.269410
26.159 9.928490 6.730232 10.071510 13.269768
26.16 9.928285 6.729873 10.071715 13.270127
26.161 9.928080 6.729515 10.071920 13.270485
26.162 9.927875 6.729157 10.072125 13.270843
26.163 9.927670 6.728799 10.072330 13.271201
26.164 9.927465 6.728441 10.072535 13.271559
26.165 9.927260 6.728084 10.072740 13.271916
26.166 9.927055 6.727727 10.072945 13.272273
26.167 9.926850 6.727370 10.073150 13.272630
26.168 9.926646 6.727013 10.073354 13.272987
26.169 9.926441 6.726656 10.073559 13.273344
26.17 9.926236 6.726300 10.073764 13.273700
26.171 9.926031 6.725943 10.073969 13.274057
26.172 9.925826 6.725587 10.074174 13.274413
26.173 9.925621 6.725231 10.074379 13.274769
26.174 9.925417 6.724876 10.074583 13.275124
26.175 9.925212 6.724520 10.074788 13.275480
26.176 9.925007 6.724165 10.074993 13.275835
26.177 9.924802 6.723810 10.075198 13.276190
26.178 9.924597 6.723455 10.075403 13.276545
26.179 9.924392 6.723100 10.075608 13.276900
26.18 9.924188 6.722746 10.075812 13.277254
26.181 9.923983 6.722392 10.076017 13.277608
26.182 9.923778 6.722038 10.076222 13.277962
26.183 9.923573 6.721684 10.076427 13.278316
26.184 9.923368 6.721330 10.076632 13.278670
26.185 9.923164 6.720977 10.076836 13.279023
26.186 9.922959 6.720623 10.077041 13.279377
26.187 9.922754 6.720270 10.077246 13.279730
26.188 9.922549 6.719917 10.077451 13.280083
26.189 9.922345 6.719565 10.077655 13.280435
26.19 9.922140 6.719212 10.077860 13.280788
26.191 9.921935 6.718860 10.078065 13.281140
26.192 9.921730 6.718508 10.078270 13.281492
26.193 9.921526 6.718156 10.078474 13.281844
26.194 9.921321 6.717804 10.078679 13.282196
26.195 9.921116 6.717453 10.078884 13.282547
26.196 9.920911 6.717101 10.079089 13.282899
26.197 9.920707 6.716750 10.079293 13.283250
26.198 9.920502 6.716399 10.079498 13.283601
26.199 9.920297 6.716048 10.079703 13.283952
26.2 9.920092 6.715698 10.079908 13.284302
26.201 9.919888 6.715348 10.080112 13.284652
26.202 9.919683 6.714997 10.080317 13.285003
26.203 9.919478 6.714647 10.080522 13.285353
26.204 9.919274 6.714298 10.080726 13.285702
26.205 9.919069 6.713948 10.080931 13.286052
26.206 9.918864 6.713599 10.081136 13.286401
26.207 9.918660 6.713250 10.081340 13.286750
26.208 9.918455 6.712901 10.081545 13.287099
26.209 9.918250 6.712552 10.081750 13.287448
26.21 9.918046 6.712203 10.081954 13.287797
26.211 9.917841 6.711855 10.082159 13.288145
26.212 9.917636 6.711507 10.082364 13.288493
26.213 9.917432 6.711159 10.082568 13.288841
26.214 9.917227 6.710811 10.082773 13.289189
26.215 9.917022 6.710463 10.082978 13.289537
26.216 9.916818 6.710116 10.083182 13.289884
26.217 9.916613 6.709768 10.083387 13.290232
26.218 9.916408 6.709421 10.083592 13.290579
26.219 9.916204 6.709075 10.083796 13.290925
26.22 9.915999 6.708728 10.084001 13.291272
26.221 9.915795 6.708381 10.084205 13.291619
26.222 9.915590 6.708035 10.084410 13.291965
26.223 9.915385 6.707689 10.084615 13.292311
26.224 9.915181 6.707343 10.084819 13.292657
26.225 9.914976 6.706997 10.085024 13.293003
26.226 9.914772 6.706652 10.085228 13.293348
26.227 9.914567 6.706307 10.085433 13.293693
26.228 9.914362 6.705961 10.085638 13.294039
26.229 9.914158 6.705616 10.085842 13.294384
26.23 9.913953 6.705272 10.086047 13.294728
26.231 9.913749 6.704927 10.086251 13.295073
26.232 9.913544 6.704583 10.086456 13.295417
26.233 9.913340 6.704239 10.086660 13.295761
26.234 9.913135 6.703895 10.086865 13.296105
26.235 9.912931 6.703551 10.087069 13.296449
26.236 9.912726 6.703207 10.087274 13.296793
26.237 9.912522 6.702864 10.087478 13.297136
26.238 9.912317 6.702521 10.087683 13.297479
26.239 9.912112 6.702178 10.087888 13.297822
26.24 9.911908 6.701835 10.088092 13.298165
26.241 9.911703 6.701492 10.088297 13.298508
26.242 9.911499 6.701150 10.088501 13.298850
26.243 9.911294 6.700807 10.088706 13.299193
26.244 9.911090 6.700465 10.088910 13.299535
26.245 9.910885 6.700123 10.089115 13.299877
26.246 9.910681 6.699782 10.089319 13.300218
26.247 9.910476 6.699440 10.089524 13.300560
26.248 9.910272 6.699099 10.089728 13.300901
26.249 9.910068 6.698758 10.089932 13.301242
26.25 9.909863 6.698417 10.090137 13.301583
26.251 9.909659 6.698076 10.090341 13.301924
26.252 9.909454 6.697735 10.090546 13.302265
26.253 9.909250 6.697395 10.090750 13.302605
26.254 9.909045 6.697055 10.090955 13.302945
26.255 9.908841 6.696715 10.091159 13.303285
26.256 9.908636 6.696375 10.091364 13.303625
26.257 9.908432 6.696035 10.091568 13.303965
26.258 9.908227 6.695696 10.091773 13.304304
26.259 9.908023 6.695356 10.091977 13.304644
26.26 9.907819 6.695017 10.092181 13.304983
26.261 9.907614 6.694678 10.092386 13.305322
26.262 9.907410 6.694340 10.092590 13.305660
26.263 9.907205 6.694001 10.092795 13.305999
26.264 9.907001 6.693663 10.092999 13.306337
26.265 9.906797 6.693325 10.093203 13.306675
26.266 9.906592 6.692987 10.093408 13.307013
26.267 9.906388 6.692649 10.093612 13.307351
26.268 9.906184 6.692311 10.093816 13.307689
26.269 9.905979 6.691974 10.094021 13.308026
26.27 9.905775 6.691637 10.094225 13.308363
26.271 9.905570 6.691300 10.094430 13.308700
26.272 9.905366 6.690963 10.094634 13.309037
26.273 9.905162 6.690626 10.094838 13.309374
26.274 9.904957 6.690290 10.095043 13.309710
26.275 9.904753 6.689953 10.095247 13.310047
26.276 9.904549 6.689617 10.095451 13.310383
26.277 9.904344 6.689281 10.095656 13.310719
26.278 9.904140 6.688945 10.095860 13.311055
26.279 9.903936 6.688610 10.096064 13.311390
26.28 9.903731 6.688275 10.096269 13.311725
26.281 9.903527 6.687939 10.096473 13.312061
26.282 9.903323 6.687604 10.096677 13.312396
26.283 9.903119 6.687269 10.096881 13.312731
26.284 9.902914 6.686935 10.097086 13.313065
26.285 9.902710 6.686600 10.097290 13.313400
26.286 9.902506 6.686266 10.097494 13.313734
26.287 9.902301 6.685932 10.097699 13.314068
26.288 9.902097 6.685598 10.097903 13.314402
26.289 9.901893 6.685264 10.098107 13.314736
26.29 9.901689 6.684931 10.098311 13.315069
26.291 9.901484 6.684597 10.098516 13.315403
26.292 9.901280 6.684264 10.098720 13.315736
26.293 9.901076 6.683931 10.098924 13.316069
26.294 9.900872 6.683598 10.099128 13.316402
26.295 9.900667 6.683266 10.099333 13.316734
26.296 9.900463 6.682933 10.099537 13.317067
26.297 9.900259 6.682601 10.099741 13.317399
26.298 9.900055 6.682269 10.099945 13.317731
